tid,cluster,title,imdbRating,ratingCount,year,nrOfWins,nrOfNominations,nrOfUserReviews,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
tt1102112,7,Navy CIS Chimera (TV Episode 2007),8.3,272,2007,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1104001,9,TRON: Legacy (2010),6.9,210644,2010,3,21,637,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1104733,1,Hamlet 2 (2008),6.4,14189,2008,0,0,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1104806,9,One Week (2008),7.1,7776,2008,1,3,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1107860,7,Bruchreif (2009),6.1,9989,2009,0,0,34,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1111205,1,Saturday Night Live LeBron James/Kanye West (TV Episode 2007),7.3,64,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1111422,7,Die Entführung der U-Bahn Pelham 1 2 3 (2009),6.4,114346,2009,1,5,273,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1111794,10,Fatih Akin - Tagebuch eines Filmreisenden (TV Movie 2007),8.1,22,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1112782,7,Thick as Thieves (2009),6,24348,2009,0,0,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1113745,10,Star Wars: Music by John Williams (TV Movie 1980),8.1,25,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1113810,1,Mim mesle madar (2006),7.6,1952,2006,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1113862,1,Animaniacs Video Review/When Mice Ruled the Earth (TV Episode 1993),8,31,1993,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1114274,1,Toy Story Activity Center (Video Game 1996),7.3,61,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1114740,7,Der Kaufhaus Cop (2009),5.2,62674,2009,1,2,176,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1114745,8,Pauw & Witteman (TV Series 2006_ ),6.7,105,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0017416,9,Der Sohn des Scheich (1926),7.7,1167,1926,1,0,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1117514,10,Building 'Brick' (Video 2006),7.7,9,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1117563,7,Batman: Gotham Knight (Video 2008),6.9,15311,2008,1,2,86,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1117788,7,Dr. House Guardian Angels (TV Episode 2007),8.6,875,2007,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1119646,6,Hangover (2009),7.8,428449,2009,6,17,600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1122775,1,Rosencrantz and Guildenstern Are Undead (2009),5,611,2009,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1124039,7,Die Echelon-Verschwörung (2009),5.8,15013,2009,0,0,63,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0042206,7,Armored Car Robbery (1950),7,1217,1950,0,0,33,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1125300,1,Defective Man! (2009),5.7,22,2009,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1126618,3,Morning Glory (2010),6.5,47441,2010,0,0,147,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1127180,2,Drag Me to Hell (2009),6.7,126913,2009,4,7,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1127715,9,Sin nombre (2009),7.6,19050,2009,12,11,70,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1127853,10,Our World (Video 2007),6.3,63,2007,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0042208,7,Asphalt-Dschungel (1950),7.9,14608,1950,7,8,116,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1127877,1,Cold Souls (2009),6.5,7613,2009,2,8,55,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1127888,10,Larry Flynt: The Right to Be Left Alone (2007),7.2,228,2007,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1127907,1,The Big Bang Theory The Peanut Reaction (TV Episode 2008),8.4,1235,2008,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1128959,10,Nova Secrets of the Samurai Sword (TV Episode 2005),8.2,32,2005,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1130988,7,JCVD (2008),7.2,29610,2008,0,0,127,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1131598,4,Pacino and DeNiro: The Conversation (Video 2005),7.4,29,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1132623,1,Ein Leben für den Tod (TV Movie 2010),7.8,17990,2010,5,26,49,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0042235,1,Der Pakt mit dem Teufel (1950),7.6,753,1950,4,0,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1133985,9,Green Lantern (2011),5.7,170753,2011,1,2,522,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1135487,7,Duplicity - Gemeinsame Geheimsache (2009),6.2,37023,2009,1,1,177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt1135503,3,Julie & Julia (2009),7,61496,2009,16,17,259,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1135952,1,White Material (2009),6.9,3512,2009,2,3,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1136279,10,HBO First Look I Am Legend (TV Episode 2007),6.9,11,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1136608,6,District 9 (2009),8,417838,2009,15,52,1221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt1139282,7,Stolen Lives (2009),6.2,3624,2009,0,0,32,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1139628,9,The Simpsons Game (Video Game 2007),7.6,507,2007,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1140954,4,Chinatown: The Beginning and the End (Video 2007),6.1,17,2007,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1144817,4,Standing on the Shoulders of Kubrick: The Legacy of 2001 (Video 2007),7,73,2001,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1147658,4,Vision of a Future Passed: The Prophecy of 2001 (Video 2007),6.8,46,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0042327,1,Im Dutzend billiger (1950),7.1,2923,1950,0,0,44,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1148204,7,Orphan - Das Waisenkind (2009),7,101216,2009,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt1148327,1,The Boondocks Ballin' (TV Episode 2007),7.4,69,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1149982,4,Lost Kubrick: The Unfinished Films of Stanley Kubrick (Video 2007),7,57,2007,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1150939,4,Full Metal Jacket: Between Good and Evil (Video 2007),6.9,67,2007,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1151139,7,Navy CIS Tribes (TV Episode 2008),7.6,192,2008,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1151309,10,Bigger Stronger Faster* (2008),7.7,9137,2008,2,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1151359,7,Leaves of Grass (2009),6.5,20564,2009,0,0,59,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1152398,3,Beastly - Schau in sein wahres Gesicht (2011),5.5,46400,2011,1,1,122,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1152836,7,Public Enemies (2009),7,182355,2009,1,10,564,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1153706,1,Dance Flick - Der allerletzte Tanzfilm (2009),3.4,9009,2009,0,0,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1154572,1,Robot Chicken Slaughterhouse on the Prairie (TV Episode 2007),7.6,43,2007,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1156173,10,Vincere (2009),6.9,3952,2009,28,25,30,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1156466,7,Undisputed III: Redemption (2010),7.5,19015,2010,3,4,24,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1158105,1,Ryôki teki na kanojo (TV Series 2008_ ),7.9,54,2008,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1158936,1,Eden _ l'Ouest (2009),6.9,1561,2009,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1159208,4,Rooftop Pursuit (Video 2007),7.3,25,2007,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1160043,1,13th Annual Screen Actors Guild Awards (TV Movie 2007),8.9,25,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0042367,3,Der letzte Musketier (1950),7.6,2262,1950,4,3,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1163129,9,Xi you ji (TV Series 1986_ ),8.4,218,1986,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1165253,7,Bi-mong (2008),6.6,2442,2008,0,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1166100,7,Ghajini (2008),7.3,17740,2008,7,16,193,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1166103,10,Indie Sex: Extremes (TV Movie 2007),7,188,2007,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1166827,10,Zeitgeist (Video 2007),8.3,34533,2007,0,0,151,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1169809,2,Book of Blood (2009),5.3,4927,2009,0,0,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0042369,7,Opfer der Unterwelt (1950),7.4,6517,1950,1,0,106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt1172233,1,Roller Girl - Manchmal ist die schiefe Bahn der richtige Weg (2009),6.9,46159,2009,0,0,114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1173745,3,Revanche (2008),7.6,8958,2008,11,4,40,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1174730,1,City Island (2009),7.4,23349,2009,2,3,97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1174732,6,An Education (2009),7.3,93787,2009,25,55,215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1175453,8,The O'Reilly Factor Episode dated 22 January 2008 (TV Episode 2008),2.2,23,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tt1176410,1,Beethoven's Big Break (Video 2008),4.5,928,2008,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0042379,7,Stadt im Dunkel (1950),6.8,964,1950,0,0,20,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1176740,3,Away We Go - Auf nach Irgendwo (2009),7.1,39928,2009,0,0,111,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1176897,4,Embrace (2007),7.9,18,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt1176960,1,One Two Three (2008),5.1,817,2008,0,0,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1179024,10,Auge in Auge - Eine deutsche Filmgeschichte (2008),6.9,117,2008,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1179025,9,Adèle und das Geheimnis des Pharaos (2010),6.2,11824,2010,2,1,38,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1179034,7,From Paris with Love (2010),6.5,81945,2010,0,0,196,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1179082,1,Warten auf Angelina (2008),4.9,125,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1179325,1,Family Guy Back to the Woods (TV Episode 2008),7.6,542,2008,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1179794,1,TiMER (2009),6.6,7739,2009,1,1,35,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0017534,3,Der Schlauberger (1927),8.1,1410,1927,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0042384,4,Day of the Fight (1951),6.4,2005,1951,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt1182937,5,Ein göttliches Paar (2008),7.1,16469,2008,3,11,131,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1182972,3,Bachna Ae Haseeno - Liebe auf Umwegen (2008),6.3,4649,2008,0,0,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1183252,1,Chocolate (2008),7,13235,2008,1,5,77,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1185420,3,Dostana (2008),6.5,7402,2008,2,10,61,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1185834,9,Star Wars: The Clone Wars (2008),5.7,31854,2008,0,0,223,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0042393,9,Endstation Mond (1950),6.4,2127,1950,2,2,64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1186369,1,Le silence de Lorna (2008),7.1,5705,2008,2,5,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1186600,1,That Mitchell and Webb Look Episode #2.4 (TV Episode 2008),6.9,17,2008,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1187064,7,Triangle (2009),6.9,40558,2009,1,3,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt1187595,1,Shin Chan Pee Strike! (TV Episode 2006),8,20,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1188963,1,Saturday Night Live Tina Fey/Carrie Underwood (TV Episode 2008),8,71,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1188996,3,My Name Is Khan (2010),7.8,40079,2010,9,11,225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0042530,7,Gefährliche Leidenschaft (1950),7.8,6296,1950,1,0,84,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1189423,7,Psych An Evening with Mr. Yang (TV Episode 2009),8.9,596,2009,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1190539,7,The Chaser (2008),7.9,24232,2008,6,5,89,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1190617,1,An American Carol (2008),4.4,8021,2008,0,0,199,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1192283,8,The O'Reilly Factor Episode dated 22 February 2008 (TV Episode 2008),1.9,10,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tt1192628,9,Rango (2011),7.3,135706,2011,27,17,319,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1193349,8,The O'Reilly Factor Episode dated 26 February 2008 (TV Episode 2008),2.7,6,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tt1196141,1,Gregs Tagebuch - Von Idioten umzingelt! (2010),6.2,24237,2010,4,8,89,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1197624,7,Gesetz der Rache (2009),7.4,169746,2009,2,5,403,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1197628,7,Shopping-Center King - Hier gilt mein Gesetz (2009),5.8,45823,2009,0,0,233,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1201133,9,Assassin's Creed II (Video Game 2009),9.3,7880,2009,0,0,19,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1201167,1,Wie das Leben so spielt (2009),6.4,87760,2009,0,0,297,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1204975,1,Last Vegas (2013),6.7,60360,2013,0,0,129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0042539,9,Okinawa (1950),6.7,1721,1950,0,0,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt1205537,7,Jack Ryan: Shadow Recruit (2014),6.5,17306,2014,0,0,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt1206543,7,Auge um Auge (2013),6.9,35848,2013,1,5,158,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1213644,1,Disaster Movie (2008),1.9,63745,2008,0,0,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1215172,3,We Need to Talk About Kieran (2011),7.8,21,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1216516,9,TinkerBell - Die Suche nach dem verlorenen Schatz (2009),6.7,4883,2009,0,0,13,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1217070,7,Triage (2009),6.6,7424,2009,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
tt1219024,7,Castle (TV Series 2009_ ),8.4,81584,2009,14,7,107,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0042619,1,Tagebuch eines Landpfarrers (1951),7.8,5189,1951,7,1,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1220634,2,Resident Evil: Afterlife (2010),5.9,106108,2010,1,8,399,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1221139,1,Welcome to Sajjanpur (2008),7,2093,2008,0,0,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1225901,3,90210 (TV Series 2008_2013),6,28036,2008,2,17,83,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1227787,7,London River (2009),6.8,2659,2009,3,4,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0042643,7,The Killer That Stalked New York (1950),6.5,533,1950,0,0,20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1229238,7,Mission: Impossible - Phantom Protokoll (2011),7.4,270171,2011,3,19,471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1229822,3,Jane Eyre (2011),7.4,44727,2011,4,11,157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1230441,10,American Masters You Must Remember This: The Warner Bros. Story (TV Episode 2008),7.9,150,2008,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1231583,1,Stichtag - Schluss mit gemütlich (2010),6.6,217783,2010,0,0,270,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1232776,1,Fish Tank (2009),7.3,36818,2009,20,22,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1232831,1,Kurôzu zero II (2009),7.3,2295,2009,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0042650,10,Kon-Tiki (1950),8,1225,1950,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1233576,7,Reykjavík Rotterdam (2008),6.8,1531,2008,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1234654,3,Greenberg (2010),6.1,23925,2010,1,9,141,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1234721,7,RoboCop (2014),6.6,45479,2014,0,0,362,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1235448,2,Frozen: Etwas hat überlebt (2009),5.3,7890,2009,1,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
tt1238129,10,20 to 1 Child Stars: Where Are They Now? (TV Episode 2008),6.6,5,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
